,text,time
416,Dumfries he fool anaa. Wey basabasa challenges that?,2022-12-09 19:48:10+00:00
417,"@Marlmen07 Dumfries aswell , Acuna is bullying him",2022-12-09 19:48:10+00:00
418,@scottishgreens @Ross_Greer @lornaslater How you doing aya pair of plicks. How dod your result go in Dumfries,2022-12-09 19:48:07+00:00
419,"@Prime__Barca I was wondering whether Acuna did it on purpose knowing how key Dumfries is for Holland 

Either way he should be subbed in the 2nd half",2022-12-09 19:48:03+00:00
420,Dumfries is lowkey a dawg,2022-12-09 19:48:01+00:00
421,@TheCardDealer Crossed fingers for dumfries https://t.co/6jOUt35dM0,2022-12-09 19:49:58+00:00
422,@AndyRobsonTips Need Dumfries 🙈🙈 https://t.co/kTL5Ch73C7,2022-12-09 19:49:57+00:00
423,Netherlands are hoping Dumfries to turn up persin wey na like Glo network just because he was on 4G against USA nonsense,2022-12-09 19:49:48+00:00
424,Dumfries to be booked for 800 quid come on the fuck,2022-12-09 19:49:48+00:00
425,"RT @Fcinterdata: One of Brozovic/Dumfries/De Vrij and Martinez will play in the final, meaning since 1982 there has always been at least on…",2022-12-09 19:49:47+00:00
426,The same Dumfries I know abi lmaoooo https://t.co/aW5wGsrMA1,2022-12-09 19:49:36+00:00
427,Dumfries card now come on! 💰,2022-12-09 19:49:20+00:00
428,Dumfries on the ball https://t.co/wnoxwycCAK,2022-12-09 19:49:16+00:00
429,Dumfries has dumb in his name when you say it out loud. It perfectly describes him,2022-12-09 19:49:15+00:00
430,what is this dumfries playing ffs?,2022-12-09 19:49:07+00:00
431,congelen a dumfries,2022-12-09 19:49:02+00:00
432,Dumfries na big Bozo.,2022-12-09 19:49:02+00:00
433,"22
D Dumfries for Holland 

And 

20
A Mac Allister for Argentina 

They Should be playing for Scotland",2022-12-09 19:49:02+00:00
434,@TheCardDealer Need Dumfries and De Paul 🤞,2022-12-09 19:50:55+00:00
435,Oh it's dumfries not dumfries,2022-12-09 19:50:46+00:00
436,"RT @Antipolluters: Mid Galloway &amp; Wigtown West (Dumfries &amp; Galloway) council by-election result, first preferences:   (8 December 2022)
CON…",2022-12-09 19:50:45+00:00
437,RT @LotfiWada: Denzel Dumfries has played (and scored a goal) for Aruba NT.Against Guam. #NEDUKR #EURO2020 https://t.co/4RasmyPzDV,2022-12-09 19:50:41+00:00
438,"@Mumko69 Cuti, Ake, Dumfries, Timber, someone on the bench.",2022-12-09 19:50:33+00:00
439,"@iamkingsmithA Dumfries , Depay, Both can cross it but Better headers",2022-12-09 19:50:33+00:00
440,Dumfries you t3rr0rist,2022-12-09 19:50:26+00:00
441,This Dumfries saw soccer people to bully and now he's back to default,2022-12-09 19:50:25+00:00
442,Commentator in Holland v Argentina game said Dumfries was in a lot of pain. Noa really surprised after QOS got a visit from that arswipe George Galloway a few years ago 🤣🤣,2022-12-09 19:50:22+00:00
443,@CelticGlasgow0k Of all the places in Scotland to have as your second name 😂 Dumfries hahaha,2022-12-09 19:50:16+00:00
444,"Wait until Dumfries causes a penalty in this game....it is so bound to happen...

I Sabi am from house...",2022-12-09 19:50:16+00:00
445,RT @MANCITYBOB: @TheCardDealer Crossed fingers for dumfries https://t.co/6jOUt35dM0,2022-12-09 19:50:16+00:00
446,"@BadManBetting Sorry, same plus Dumfries to commit 1+",2022-12-09 19:50:11+00:00
447,It's really hard to watch #Dumfries play without judging him by his surname alone,2022-12-09 19:51:58+00:00
448,All I need is a Dumfries yellow card for a big pay day man plz,2022-12-09 19:51:54+00:00
449,Netherlands Peoples Also Have A Man Named #Dumfries Who Is A Distant Cousin Of #FriedFrenchie.,2022-12-09 19:51:51+00:00
450,"@MikeyWilde97 @AndyRobsonTips Same, chose Dumfries instead so hopeful he gets one",2022-12-09 19:51:49+00:00
451,That Netherlands right side is dead. Dumfries has been a dummy.,2022-12-09 19:51:42+00:00
452,@fbgwayno they made dumfries look generational,2022-12-09 19:51:40+00:00
453,"Dumfries: ""We have studied the way Argentina play. We'll be ready."" https://t.co/9gqLkVvi2d",2022-12-09 19:51:34+00:00
454,@thecardstipster Need Dumfries 🙈🙈 this will go nicely with my 900/1 winner when Qatar played Ecuador https://t.co/11vYhHamni,2022-12-09 19:51:12+00:00
455,RT @Blaqqkoffi: Van Gaal should take off Dumfries and bring on Jeremie Frimpong,2022-12-09 19:51:01+00:00
456,"RT @OdaMedikal: Dumfries the guy has never smile before o, always frond-face nkoaa.",2022-12-09 19:52:54+00:00
457,@Badru_blaq brp dumfries wey dey attack like werey against usa see am,2022-12-09 19:52:50+00:00
458,RT @phlaimeaux: Denzel Dumfries is a firebrand pastor who delivers eight hour sermons about damnation,2022-12-09 19:52:46+00:00
459,RT @DeanMThomson: Two bad local government by-elections for the SNP. Vote share dropping. Signs they struggled to motivate their voters:…,2022-12-09 19:52:42+00:00
460,"Remember the name FWC 2022
1. M. Kudus (Ghana) 
2. Cho Gue-Sung (Korea) 
3. Josko Gvardiol (Croatia) 
4. Juranovic (Croatia) 
5. D. Livakovic (Croatia) 
6. R. Saiss (Morocco) 
7.Amrabat (Morocco)
8. Noppert (Nederland) 
9. Cody Gakpo (Nederland) 
10. Danzel Dumfries (Nederland)",2022-12-09 19:52:37+00:00
461,Dumfries should sit out for the second half,2022-12-09 19:52:36+00:00
462,MacAllister. Dumfries. Scotland are doing great in this World Cup.,2022-12-09 19:52:33+00:00
463,"@NycJuventus Dumfries twice (2 goals) the player Molina is. Cancelo worst of them all.
Its all so clear.
You should had made Scanavino comps to get ahead of the news, that would had been the real move.",2022-12-09 19:52:21+00:00
464,Denzel Dumfries is a firebrand pastor who delivers eight hour sermons about damnation,2022-12-09 19:52:12+00:00
465,@v5ziptt @boothingkyle got 80p on dumfries to get booked😭,2022-12-09 19:52:01+00:00
466,"Mid Galloway and Wigtown West (Dumfries &amp; Galloway) council by-election:

CON: 53.3% (+3.0)
SNP: 26.2% (-4.1)
LAB: 9.7% (-1.5)
LDM: 5.7% (NEW)
GRN: 5.1% (-3.0)

Conservative GAIN from Labour.
Changes w/ 2022 Local Elections.",2022-12-09 19:53:50+00:00
467,"Curiosidade sobre Denzel Dumfries: o pai dele é de Aruba e, por isso, ele fala papiamento, dialeto que mistura holandês com português. Na imagem constam algumas frases que ele entende se você for conversar com ele na moral. https://t.co/X7bqZfapb3",2022-12-09 19:53:49+00:00
468,"RT @KierDoyle: Assuming this goes into halftime as is, Argentina have done such a good job of totally shutting down Blind and Dumfries from…",2022-12-09 19:53:29+00:00
469,I'll show up at the bridge with cursed horn to sepe for your existence if you sign Dumfries. @ChelseaFC,2022-12-09 19:53:27+00:00
470,"RT @BritainElects: Mid Galloway &amp; Wigtown West (Dumfries &amp; Galloway) council by-election result, first preferences:

CON: 53.3% (+15.0)
SNP…",2022-12-09 19:53:21+00:00
471,Denzel Dumfries : From playing for Aruba against Guam to the World Cup spotlights with Netherlands. #NEDARG https://t.co/RCLhwvkHAb,2022-12-09 19:53:17+00:00
472,"I love the formation scaloni has played so far.
The formation has kept Dumfries in check.",2022-12-09 19:53:10+00:00
473,RT @danmersh: MacAllister. Dumfries. Scotland are doing great in this World Cup.,2022-12-09 19:53:02+00:00
474,@escobasybidones Di Maria tomando a Dumfries mmmm,2022-12-09 19:54:40+00:00
475,"Sigue Cody Gakpo ganándole la espalda a Enzo Fernández, pero aún así, Países Bajos no ha logrado generar una aproximación clara de gol. Ni Daley Blind, ni tampoco Denzel Dumfries, han aportado por las bandas al ataque neerlandés. Quiero ver a Jeremie Frimpong en el segundo tiempo",2022-12-09 19:54:29+00:00
476,Whose nudes does Denzel Dumfries have that is allowing him to stay in this team? That guy is as useless as the -ue in Cheque,2022-12-09 19:54:14+00:00
477,"RT @BritainElects: Mid Galloway &amp; Wigtown West (Dumfries &amp; Galloway) council by-election result, first preferences:

CON: 53.3% (+15.0)
SNP…",2022-12-09 19:55:58+00:00
478,@electpoliticsuk Dumfries and Galloway once again proving they don't give a fuck about the common person.,2022-12-09 19:55:56+00:00
479,@AdamCrafton_ @matt_ta_87 Got booked on the touchline after reacting to a tackle on Dumfries I think,2022-12-09 19:55:52+00:00
480,@_IamCin dumfries is trash. learn the game,2022-12-09 19:55:45+00:00
481,@camigarcia_m dumfries,2022-12-09 19:55:41+00:00
482,@fedmessiah @TheRoyNextDoor Dumfries hasn't had a sniff,2022-12-09 19:55:34+00:00
483,Dumfries parece algo que se pide en un Starbucks,2022-12-09 19:55:28+00:00
484,Dumfries playing like he just swallowed a full bag of Fries.,2022-12-09 19:55:26+00:00
485,"RT @electpoliticsuk: Mid Galloway and Wigtown West (Dumfries &amp; Galloway) council by-election:

CON: 53.3% (+3.0)
SNP: 26.2% (-4.1)
LAB: 9.7…",2022-12-09 19:55:26+00:00
486,"RT @BallotBoxScot: Mid Galloway and Wigtown West (Dumfries &amp; Galloway) By-Election, first preferences:

Conservative: 1787 (53.3%, +3.0)
SN…",2022-12-09 19:55:14+00:00
487,"RT @PremLeaguePanel: With Scaloni (3-5-2) essentially mirroring Van Gaal’s system (3-4-1-2), Netherlands should definitely be going with th…",2022-12-09 19:55:05+00:00
488,Netherlands final 3rd dynamics haven't worked. Dumfries hasn't found space to run into. The few switches to him didn't work. The front 3 haven't been able to link up &amp; set each other up except that one Depay-Bergwijn move. LVG has some thinking to do. They need a goal.,2022-12-09 19:55:02+00:00
489,"RT @electpoliticsuk: Mid Galloway and Wigtown West (Dumfries &amp; Galloway) council by-election:

CON: 53.3% (+3.0)
SNP: 26.2% (-4.1)
LAB: 9.7…",2022-12-09 19:56:58+00:00
490,"RT @electpoliticsuk: Mid Galloway and Wigtown West (Dumfries &amp; Galloway) council by-election:

CON: 53.3% (+3.0)
SNP: 26.2% (-4.1)
LAB: 9.7…",2022-12-09 19:56:52+00:00
491,@HerrMoosbach Denzel Dumfries von Inter (jedenfalls mindestens noch ne HZ),2022-12-09 19:56:52+00:00
492,I wish Argentina has a Carrasco. Dumfries for hold handbrake for this game.,2022-12-09 19:56:51+00:00
493,@Mark_Barrass @TheCardDealer hopefully De Paul and Dumfries will join to the cards party and make us winners even bigger.,2022-12-09 19:56:46+00:00
494,"@imzohaibnasir @theirorunlobade @AlbicelesteTalk But he already do his job, defend Dumfries",2022-12-09 19:56:44+00:00
495,"@FIFAWorldCup Ref gives yellow cards for the bench, one each. That are just trivial issues, he should have given Acuna a red card because that’s the rule when you hit from behind on the Achilles heel like he did to Dumfries. Shamefull",2022-12-09 19:56:33+00:00
496,Vendere Dumfries per riacquistare Hakimi,2022-12-09 19:56:29+00:00
497,"That tackle from Acuna on Dumfries is a red card offense, don’t know why VAR wasn’t consulted.",2022-12-09 19:56:28+00:00
498,"RT @Fcinterdata: One of Brozovic/Dumfries/De Vrij and Martinez will play in the final, meaning since 1982 there has always been at least on…",2022-12-09 19:56:23+00:00
499,@AndyRobsonTips I’ve cashed might regret so gonna play £5 on dumfries and 2-0 https://t.co/FfUf5peYEu,2022-12-09 19:56:18+00:00
500,"RT @PremLeaguePanel: With Scaloni (3-5-2) essentially mirroring Van Gaal’s system (3-4-1-2), Netherlands should definitely be going with th…",2022-12-09 19:57:54+00:00
501,"@CFCDaily notice how dumfries is so shit👀
Chelsea doesn't need him",2022-12-09 19:57:36+00:00
502,@Marc_Zwemer @Maurice43565305 Vooralsnog is de god van Denzel Dumfries oranje niet erg goed gezind. Ze staan bij de rust achter..... ⚽️😆,2022-12-09 19:57:33+00:00
503,"Dream scenario, walking into a bookies in Glasgow 1990.

Place a bet that 2 players called Dumfries and Mac Allister would play in a WC quarter final 2022 😆",2022-12-09 19:57:33+00:00
504,"We truly blew it against this Dutch team. They’re not good. Dumfries, Blind and Memphis have regressed to their mean. Even more infuriating @usmntonly @USMNT_Thoughts",2022-12-09 19:57:25+00:00
505,Wallahi I thought pavard was worse until i saw dumfries.,2022-12-09 19:57:23+00:00
506,"RT @calciopedia: Curiosidade sobre Denzel Dumfries: o pai dele é de Aruba e, por isso, ele fala papiamento, dialeto que mistura holandês co…",2022-12-09 19:57:23+00:00
507,@Javierees_ @jeremieduran4 Jeremie Dumfries https://t.co/pm86KSo4Vy,2022-12-09 19:57:15+00:00
508,"Scaloni's decision to go back5 (he was trying it here &amp; there in the previous games) to basically shut down Dutch's dangerous areas, flanks, seems a brilliant idea in that first 45'. Every ball for Blind/Dumfries, they got crowded. He's a really good coach! #NEDARG #FIFAWorldCup",2022-12-09 19:58:38+00:00
509,@KJA99 @AndyRobsonTips Praying for a Dumfries booking🙏🏻 https://t.co/kAK1ShR8j1,2022-12-09 19:58:32+00:00
510,RT @Blaqqkoffi: Van Gaal should take off Dumfries and bring on Jeremie Frimpong,2022-12-09 19:58:30+00:00
511,- Reps Dumfries https://t.co/Q2ST70FUV5,2022-12-09 19:58:26+00:00
512,"RT @electpoliticsuk: Mid Galloway and Wigtown West (Dumfries &amp; Galloway) council by-election:

CON: 53.3% (+3.0)
SNP: 26.2% (-4.1)
LAB: 9.7…",2022-12-09 19:58:24+00:00
513,Acuna wants to kill Dumfries,2022-12-09 19:58:14+00:00
514,@icyamamare_ Me crying nope 💀am enjoying Dumfries moments,2022-12-09 19:58:07+00:00
515,"RT @PremLeaguePanel: With Scaloni (3-5-2) essentially mirroring Van Gaal’s system (3-4-1-2), Netherlands should definitely be going with th…",2022-12-09 19:59:57+00:00
516,RT @DeanMThomson: Two bad local government by-elections for the SNP. Vote share dropping. Signs they struggled to motivate their voters:…,2022-12-09 19:59:56+00:00
517,@leonqn Crash Dumfries!,2022-12-09 19:59:51+00:00
518,We will have to maximize the dead ball moments second half as we create jack sh*t. Another way would be to swap Frimpong (who can beat his man) for Dumfries who will always have to pass back 1 vs 1. We need to start to create something from full-back.,2022-12-09 19:59:43+00:00
519,if dumfries doesnt get a yellow in this game im diving out my window i swear,2022-12-09 19:59:40+00:00
520,"RT @PremLeaguePanel: With Scaloni (3-5-2) essentially mirroring Van Gaal’s system (3-4-1-2), Netherlands should definitely be going with th…",2022-12-09 19:59:34+00:00
521,RT @hdgomes: Forgot our captain and main man at the moment Dumfries ! #NEDARG,2022-12-09 19:59:20+00:00
522,@kofoworola__a 🤔hmmm might be another dumfries,2022-12-09 19:59:19+00:00
523,"RT @Antipolluters: Mid Galloway &amp; Wigtown West (Dumfries &amp; Galloway) council by-election result, first preferences:   (8 December 2022)
CON…",2022-12-09 19:59:08+00:00
524,@FootyAccums Need Dumfries 🙈 https://t.co/BIevzhG6xb,2022-12-09 19:59:06+00:00
525,the dutchgot dumb fries playing today not dumfries,2022-12-09 19:59:06+00:00
526,"RT @BritainElects: Mid Galloway &amp; Wigtown West (Dumfries &amp; Galloway) council by-election result, first preferences:

CON: 53.3% (+15.0)
SNP…",2022-12-09 19:59:06+00:00
527,@KenjiSelasie are you related to Dumfries,2022-12-09 19:59:00+00:00
528,"Acuna and Dumfries 

Extreme bozo genes 🧬!!!! ITS MASSIVE.",2022-12-09 20:00:44+00:00
529,Dumfries and Fernandez get booked and I’m laughing…,2022-12-09 20:00:44+00:00
530,RT @gitweeta: Dumfries always looks like he doesn't want to be anywhere he is whenever he is anywhere he is. https://t.co/e93C0sg8gV,2022-12-09 20:00:30+00:00
531,I said Netherlands have weak spots in their team - Blind is one. Another one is Dumfries. Even Ake! Van Dyke whether you like it or not is another one. Argentina is winning this one. Alvarez pls do sth before they bring in Higuain sorry Martinez #NETARG,2022-12-09 20:00:24+00:00
532,"RT @ElectionMapsUK: Mid Galloway &amp; Wigtown West (Dumfries and Galloway) Council By-Election Result:

CON: 53.3% (+3.0)
SNP: 26.2% (-4.1)
LA…",2022-12-09 20:00:20+00:00
533,"this 5 3 2 argentina work really well so far. no space open for blind dumfries. even more they scored a goal with the exact opponent main strength, wing back.",2022-12-09 20:00:15+00:00
534,"El hdp de @DavooXeneizeJRR cuando su ídolo personal Denzel Dumfries le empate a Argentina con una volea a lo Pavard
https://t.co/CkHbzNtFJn",2022-12-09 20:00:03+00:00
535,I really don’t know how Acuna is gonna play with that yellow card on the same wing with Dumfries😬,2022-12-09 20:01:56+00:00
536,@cblack72 I need a Dumfries card for £300 from 5 stale🤞🏻🤞🏻,2022-12-09 20:01:55+00:00
537,"@socalbeaner_ @ja98574270 @AlbicelesteTalk Dumfries would eat tagliafico, he is a freak. While acuna can try to stop him. Then croatia hasnt great rw imo so tagliafico could play. But we should win this and then we will se",2022-12-09 20:01:50+00:00
538,"Which Argentina defender played a foul on Dumfries?
Me : Acuña 
So why did you write ""Akunya""? https://t.co/xMJQYDigSJ",2022-12-09 20:01:48+00:00
539,"RT @calciopedia: Curiosidade sobre Denzel Dumfries: o pai dele é de Aruba e, por isso, ele fala papiamento, dialeto que mistura holandês co…",2022-12-09 20:01:41+00:00
540,"#NED are playing right into #ARG’s hands with their play. Credit to Scaloni in finding a way to neutralise the threat of Dumfries and Blind. Their 3 CB’s looking solid as ever, Lucha’s introduction a game-changer of Argentina. Looking very comfortable so far.",2022-12-09 20:01:41+00:00
541,"RT @bordersrugby: MATCHES OFF (Frozen Pitches):
NL2 Berwick v Hamilton
NL2 Dumfries v Falkirk",2022-12-09 20:01:31+00:00
542,"Front three hardly involved in anything meaningful and overreliance on Memphis to drop deep and turn. Nothing against Blind, but think Malacia might need to come on to attack space behind Molina and linkup with Memphis down that side, probably creates more space for Dumfries too.",2022-12-09 20:01:19+00:00
543,RT @ManuheF: Scaloni's decision to go back5 (he was trying it here &amp; there in the previous games) to basically shut down Dutch's dangerous…,2022-12-09 20:01:18+00:00
544,"@Lakebrown3 Was thinking hurting Argentina with direct dead balls from the flanks. Provided, Dumfries and Blind are up to the task. The game can take a different shape quickly from that stance. De Jong is gifted aerially, so I have no worry on there.",2022-12-09 20:01:13+00:00
545,"Dumfries shot, Alvarez shot on target and we’re going to Vegas.",2022-12-09 20:01:09+00:00
546,@KianLappage @TheCardDealer Think everyone needs Dumfries and De Paul 🤣,2022-12-09 20:02:55+00:00
547,-made Dumfries and Blind look like prime Cafu and Roberto Carlos https://t.co/SijqdiAJmw,2022-12-09 20:02:55+00:00
548,@TheEuropeanLad how do you expect Netherlands to score when your best attacker is Denzel Dumfries ?,2022-12-09 20:02:46+00:00
549,"RT @ESPNnl: 😘 Louis van Gaal maakt na Denzel Dumfries nu ook avances richting Memphis Depay.

""En nu zoenen we elkaar op de mond"" https://t…",2022-12-09 20:02:45+00:00
550,@FabrizioRomano Just sign Dumfries immediately after the world cup,2022-12-09 20:02:33+00:00
551,"@BonisileDiniso Yeah. I think Dumfries if he is fine, he will go at Acuna who might end up getting a red",2022-12-09 20:02:22+00:00
552,"@NikhilNaz Holland is not playing total football but totally OUT in field. No attacking line, hardly any coordination among players !  Memphis Depay &amp; Dumfries last game hero is in total soup !",2022-12-09 20:02:17+00:00
553,The @dgcouncil #gritters have been out treating the roads in Dumfries &amp; Galloway! See where The Littlest Gritter &amp; Frosty Mosty treated in the last 12 hours https://t.co/43Mkb2AxbH. @dgwgo #GritterTwitter #grittertracker #wintermaintenance https://t.co/LL8MgABSN8,2022-12-09 20:02:08+00:00
554,@n_johnson25 @AndyRobsonTips Dumfries (revenge) and Lisandro Martinez (last ditch foul),2022-12-09 20:03:51+00:00
555,"RT @electpoliticsuk: Mid Galloway and Wigtown West (Dumfries &amp; Galloway) council by-election:

CON: 53.3% (+3.0)
SNP: 26.2% (-4.1)
LAB: 9.7…",2022-12-09 20:03:50+00:00
556,"Netherlands need to yank out Blind he is old and getting exploited Ake can play LB 

Dumfries is isolated and not getting any action

Put in Xavi Simmons and move Depay and Bergwijn to the wings with Gakpo lone striker 

Focus on attacking Acuna he's on a yellow",2022-12-09 20:03:46+00:00
557,@c_0L_e Dumfries gonna get took off,2022-12-09 20:03:41+00:00
558,"RT @mcloy_kay: Which Argentina defender played a foul on Dumfries?
Me : Acuña 
So why did you write ""Akunya""? https://t.co/xMJQYDigSJ",2022-12-09 20:03:18+00:00
559,"Andries Noppert, Danzel Dumfries y Antonio Mateu Lahoz",2022-12-09 20:04:59+00:00
560,RT @phlaimeaux: Denzel Dumfries is a firebrand pastor who delivers eight hour sermons about damnation,2022-12-09 20:04:45+00:00
561,"RT @ImBlackBond: Netherlands need to yank out Blind he is old and getting exploited Ake can play LB 

Dumfries is isolated and not getting…",2022-12-09 20:04:43+00:00
562,@DelAnsah Combined Dumfries-Blind effect. Lol. Blind clearly the one to target. Don’t be surprised if Van Gaal takes him off at the half,2022-12-09 20:04:39+00:00
563,Dumfries is ass,2022-12-09 20:04:31+00:00
564,"RT @Antipolluters: Mid Galloway &amp; Wigtown West (Dumfries &amp; Galloway) council by-election result, first preferences:   (8 December 2022)
CON…",2022-12-09 20:04:13+00:00
565,@ShaIzv2_ Ridiculous that him/dumfries/bergwijn get a chance to play at a podium like this it’s just genuinely insanity all of those 3 wouldn’t look out of place at norwich ffs,2022-12-09 20:04:11+00:00
566,DUMFRIES IS MY FAVORITE 🔥,2022-12-09 20:05:48+00:00
567,"Blind got the brains, no pace.
Dumfries got the pace, no brains. 

Massive dilemma.",2022-12-09 20:05:29+00:00
568,"RT @electpoliticsuk: Mid Galloway and Wigtown West (Dumfries &amp; Galloway) council by-election:

CON: 53.3% (+3.0)
SNP: 26.2% (-4.1)
LAB: 9.7…",2022-12-09 20:05:06+00:00
569,"Someone stands on Dumfries' ankle and doesn't get booked
Gakpo the literal same second gets Booked for pushing acuna after he keeps on playing after the whistle https://t.co/0GCfUm8YCD",2022-12-09 20:05:01+00:00
570,Crunch someone Dumfries 🤞 https://t.co/iYTbU4yLId,2022-12-09 20:06:57+00:00
571,"RT @calciopedia: Curiosidade sobre Denzel Dumfries: o pai dele é de Aruba e, por isso, ele fala papiamento, dialeto que mistura holandês co…",2022-12-09 20:06:29+00:00
572,@SavageFootballl Selama Denzel Dumfries maen tapi belanda maen possession ball.. Kaga bakal menang tu kumpeni..,2022-12-09 20:06:16+00:00
573,"RT @ImBlackBond: Netherlands need to yank out Blind he is old and getting exploited Ake can play LB 

Dumfries is isolated and not getting…",2022-12-09 20:06:15+00:00
574,"Timber, Dumfries and Bergwijn vs Acuna and Lisandro. That will create the space, which the likes of Memphis and Gakpo can use to create a foot race opportunity at Argentina's defence.",2022-12-09 20:06:11+00:00
575,"Messi was the difference in that half.
Now let’s see if Depay and Dumfries could make either of Romero or Acuna get a second yellow.
#FIFAWorldCup2022",2022-12-09 20:06:00+00:00
576,@FIFAWorldCup All the Netherland needs to win is a player called Galloway to support Dumfries. Ged it? @scotland @UK @DenzelJMD2,2022-12-09 20:07:59+00:00
577,RT @Blaqqkoffi: Van Gaal should take off Dumfries and bring on Jeremie Frimpong,2022-12-09 20:07:43+00:00
578,"@HanakoWitch genial porque agregue a 3 mas jajajjajajajajaj 
Virgil van Dijk
Denzel Dumfries
Steven Bergwijn
ajajjajaajjajaja",2022-12-09 20:07:20+00:00
579,"17' | Blind fails to get on the end of Dumfries’ chip

Netherlands are starting to flex their muscle as they try to avoid being pinned in their own half.",2022-12-09 20:07:12+00:00
580,@Shivajihimself @electpoliticsuk Have you ever been to Dumfries &amp; Galloway?😁,2022-12-09 20:08:52+00:00
581,@433 dumfries,2022-12-09 20:08:48+00:00
582,"RT @DeanMThomson: Scottish Tories win local by-election in Dumfries &amp; Galloway with over 53% (+3%), SNP down -4.1%.",2022-12-09 20:08:43+00:00
583,Daley Blind &amp; Denzel Dumfries are the weak links. SMH Van Gaal,2022-12-09 20:08:37+00:00
584,RT @Blaqqkoffi: Van Gaal should take off Dumfries and bring on Jeremie Frimpong,2022-12-09 20:08:07+00:00
585,Best ever Scottish presence in a World Cup 1/4 final I would wager. Both Dumfries and MacAllister playing.,2022-12-09 20:09:50+00:00
586,"RT @thebefuddledman: Blind got the brains, no pace.
Dumfries got the pace, no brains. 

Massive dilemma.",2022-12-09 20:09:41+00:00
587,Has Dumfries ever smiled in his life?,2022-12-09 20:09:32+00:00
588,Dumfries is elite,2022-12-09 20:09:25+00:00
589,Acuna and Dumfries having a mid-off,2022-12-09 20:09:25+00:00
590,"RT @DeanMThomson: Scottish Tories win local by-election in Dumfries &amp; Galloway with over 53% (+3%), SNP down -4.1%.",2022-12-09 20:09:18+00:00
591,Acuna dey worry Dumfries too much 🥹,2022-12-09 20:09:08+00:00
592,"Denzel Dumfries looks even more pissed off than Rasmus Kristensen, when he plays. 😅",2022-12-09 20:10:55+00:00
593,"Watching the footie, obviously. Denzil Dumfries. What a splendid name. Not the most Dutch moniker though.",2022-12-09 20:10:49+00:00
594,RT @Saminhoo_: Réellement quelles sont les qualités de Denzel Dumfries ? #NED,2022-12-09 20:10:39+00:00
595,RT @Blaqqkoffi: Van Gaal should take off Dumfries and bring on Jeremie Frimpong,2022-12-09 20:10:34+00:00
596,"RT @DeanMThomson: Scottish Tories win local by-election in Dumfries &amp; Galloway with over 53% (+3%), SNP down -4.1%.",2022-12-09 20:10:13+00:00
597,Dumfries come on 🔥,2022-12-09 20:11:59+00:00
598,dumfries is so bad at this sport man,2022-12-09 20:11:57+00:00
599,Dumfries vs Acuna,2022-12-09 20:11:57+00:00
600,RT @DeanMThomson: Two bad local government by-elections for the SNP. Vote share dropping. Signs they struggled to motivate their voters:…,2022-12-09 20:11:32+00:00
601,Denzel Dumfries is a baller,2022-12-09 20:11:11+00:00
602,So far Argentina’s full backs have done an excellent job In defending Blind and Dumfries,2022-12-09 20:12:57+00:00
603,"That was a foul by Dumfries, please lol",2022-12-09 20:12:52+00:00
604,Dumfries aint no chump! #FIFAWorldCup,2022-12-09 20:12:48+00:00
605,Acuna and Dumfries what a battle,2022-12-09 20:12:47+00:00
606,Denzel Dumfries has perfected the 'someone has farted' face #NED #NEDARG https://t.co/1nPbmLwFoT,2022-12-09 20:12:40+00:00
607,50' Marcos Acuna feels he was fouled by Dumfries but the referee waves play on and The  Netherlands recycle the play.,2022-12-09 20:12:39+00:00
608,Quand Chelsea va mettre 100 millions sur Dumfries https://t.co/IWKDaPrzOn,2022-12-09 20:12:39+00:00
609,Denzel Dumfries tho,2022-12-09 20:12:35+00:00
610,Dumfries also bringing some shithousery into this. Love it.,2022-12-09 20:12:33+00:00
611,Acuna wants to use Dumfries and run???,2022-12-09 20:12:32+00:00
612,The Dutch football academy bods have clearly missed a trick by failing to find a Galloway to play alongside Dumfries.,2022-12-09 20:12:31+00:00
613,"With a MacAllister playing for Argentina and a Dumfries with the Dutch, which side are Scots supporting?",2022-12-09 20:12:30+00:00
614,Dumfries slapped him in the head w player Wallahi 🤣,2022-12-09 20:12:26+00:00
615,Acuna has held his own against dumfries. Fair play,2022-12-09 20:12:25+00:00
616,Dumfries said https://t.co/lvWyFZruO8,2022-12-09 20:12:24+00:00
617,"Dumfries is the type of man that the colonizers would have been bidding crazy amounts for, he's such a hard worker.",2022-12-09 20:12:22+00:00
618,Dumfries bullying the shorties😩,2022-12-09 20:12:18+00:00
619,dumfries and acuna on the same flank is just terrorism,2022-12-09 20:12:13+00:00
620,Dumfries Kk beast,2022-12-09 20:12:13+00:00
621,Ref didn’t blow o. Lmao. Dumfries wan drag Acuna like gen,2022-12-09 20:12:10+00:00
622,Lol Dumfries is proper PnP,2022-12-09 20:12:09+00:00
623,Dumfries went from prime Dani Alves to De Sciglio in 1 game 💀,2022-12-09 20:12:08+00:00
624,Can’t help feeling that Dumfries and Mac Allister in these teams is the closest Scotland will ever get to a World Cup 🏴󠁧󠁢󠁳󠁣󠁴󠁿 🗑️,2022-12-09 20:12:08+00:00
625,Dumfries is always bursting my head,2022-12-09 20:12:07+00:00
626,@EddyC9100 I think Casemiro only had 2 and got 1 in ET but guess that'll be reviewed. Annoying as he had 2 in the first half! Dumfries in already as well.,2022-12-09 20:12:04+00:00
627,HOLY SHIT DUMFRIES IS INSANE,2022-12-09 20:12:02+00:00
628,"Dumfries is literally pulling him back to get the ball man, how r u not seeing this",2022-12-09 20:12:00+00:00
