,text,time,sentiment
369,RT : There is still time to make your last prediction! we feel generous so don't miss out!   ,2022-12-14 11:53:19+00:00,0.99985206
370,The debate was long and interesting so I think we can close it now. Messi is the real goat  thank you for your understanding     ,2022-12-14 11:52:44+00:00,0.99617
371,RT : There is still time to make your last prediction! we feel generous so don't miss out!   ,2022-12-14 11:51:36+00:00,0.99985206
372,There is still time to make your last prediction! we feel generous so don't miss out!      who is it going to be?  or  ?     ,2022-12-14 11:51:27+00:00,0.99387866
373,RT : Euphoria in Buenos Aires as Argentina reaches World Cup final   ,2022-12-14 11:51:04+00:00,0.99992454
374,I've walked down this street in Buenos Aires... can you imagine when/if  win the   ,2022-12-14 11:50:38+00:00,0.89767164
375,QQ Can someone pls explain the UK hatred for Argentina FC?     ,2022-12-14 11:49:57+00:00,0.002154442
376,"I feel like Messi gonna win this world cup, pls pls pls     ",2022-12-14 11:49:53+00:00,0.29649803
377,Bangladesh and Argentina United by Football: Soft Power and Diplomacy   ,2022-12-14 11:49:34+00:00,0.99891686
378,RT : Who becomes the champion of the   2022?Which team do you support?    ,2022-12-14 11:49:24+00:00,0.9981818
379,RT : Majestic  was a treat to watch.  produced its best performance to reach the  final on 18th,2022-12-14 11:48:34+00:00,0.99988306
380,RT : . NFT Checkout Demo with   Payment Method can purchase  directly with fiat currenc,2022-12-14 11:44:51+00:00,0.99975795
381,RT : GIVEAWAY ALERTWho will join  in the final?  VS  Follow  Like &amp; RT Comment ,2022-12-14 11:43:08+00:00,0.99987185
382,RT :  with one foot in the history books      ,2022-12-14 11:41:32+00:00,0.738376
383,RT : This is Classic Messi isnt it? Argentina vs Croatia with Peter Drury and Alan Smith   ,2022-12-14 11:40:46+00:00,0.99849916
384,RT : Which team will win the World Cup?.     ,2022-12-14 11:36:56+00:00,0.81991637
385,"RT : If Messi and Argentina wins the Two lucky winners will get $2000 in CashApp, USDT or  To qualify just",2022-12-14 11:35:40+00:00,0.9853607
386,RT :       Shop for your national jersey. Men,2022-12-14 11:35:18+00:00,0.9990145
387,RT :   3-0 incl  &amp;  Eventmap     ,2022-12-14 11:34:53+00:00,0.99471176
388,Watched the semi final on a giant screen in Buenos Aires. Crazy scenes on the streets and thousands of Messi shirts. Unforgettable!          ,2022-12-14 11:33:35+00:00,0.9994531
389,Argentina will play this World Cup Final.                         ,2022-12-14 11:31:48+00:00,0.7347904
390,"RT : If Messi and Argentina wins the Two lucky winners will get $2000 in CashApp, USDT or  To qualify just",2022-12-14 11:31:11+00:00,0.9853607
391,"RT : If Messi and Argentina wins the Two lucky winners will get $2000 in CashApp, USDT or  To qualify just",2022-12-14 11:31:03+00:00,0.9853607
392,Euphoria in Buenos Aires as Argentina reaches World Cup final   ,2022-12-14 11:31:00+00:00,0.99990547
393,RT :    Lionel Messi will have the chance to crown his remarkable career by winning the World,2022-12-14 11:30:48+00:00,0.99988365
394,RT : Julian Alvarez 7th international goal against          https:/,2022-12-14 11:29:22+00:00,0.402232
395,"RT : ""The Greatest"" is trending because Darren Jones gave Grant Shapps the greatest kicking of the year ",2022-12-14 11:27:23+00:00,0.9996234
396,"Messi is now in his second World Cup final, but remember the real pinnacle will be if he gets to play for this man next year   ",2022-12-14 11:27:10+00:00,0.79489005
397,"Calling all Argentinian/French/Moroccan Football fans! The only World Cup Final screening to be at, with a monumental afterparty featuring music from all of your countries!    ",2022-12-14 11:26:00+00:00,0.9986389
398,"RT : 35 years old and yet Messi makes this move with such ease against Gvardiol,One of the best centre-backs in this World Cup.",2022-12-14 11:25:40+00:00,0.76425815
399," Messi is a full on entertainer. He is very pleasing to watch for the untrained eye and is a playmaker, visionary and a genius. Messi does more in a game than Ronaldo does. Messi was born on Mars and Ronaldo was born on Earth.    ",2022-12-14 11:25:29+00:00,0.9057805
400,"RT : The ""power"" behind Argentina  at the ?  YERBA MATE, says  in ! 's tea",2022-12-14 11:24:49+00:00,0.9997236
401,RT : This is Classic Messi isnt it? Argentina vs Croatia with Peter Drury and Alan Smith   ,2022-12-14 11:24:45+00:00,0.99849916
402,   Lionel Messi will have the chance to crown his remarkable career by winning the World Cup after he inspired Argentina to a comfortable 3-0 win against Croatia in the semi-final on Tuesday.,2022-12-14 11:24:00+00:00,0.99711275
403,RT : This is Classic Messi isnt it? Argentina vs Croatia with Peter Drury and Alan Smith   ,2022-12-14 11:23:22+00:00,0.99849916
404,Team Argentina is just one step closer to the FIFA World Cup Trophy.For More Updates Visit Our Website:          ,2022-12-14 11:21:59+00:00,0.84850824
405,"RT : The ""power"" behind Argentina  at the ?  YERBA MATE, says  in ! 's tea",2022-12-14 11:21:56+00:00,0.9997236
406,RT : 1978 : Fixing1986 : Hand of THIEFHistory is REPEATING      ,2022-12-14 11:21:15+00:00,0.09427281
407,RT : This is Classic Messi isnt it? Argentina vs Croatia with Peter Drury and Alan Smith   ,2022-12-14 11:21:05+00:00,0.99849916
408,RT : GIVEAWAY ALERTWho will join  in the final?  VS  Follow  Like &amp; RT Comment ,2022-12-14 11:20:25+00:00,0.99987185
409,RT : This is Classic Messi isnt it? Argentina vs Croatia with Peter Drury and Alan Smith   ,2022-12-14 11:18:14+00:00,0.99849916
410,RT : This is Classic Messi isnt it? Argentina vs Croatia with Peter Drury and Alan Smith   ,2022-12-14 11:17:53+00:00,0.99849916
411,RT : This is Classic Messi isnt it? Argentina vs Croatia with Peter Drury and Alan Smith   ,2022-12-14 11:17:00+00:00,0.99849916
412,Building The First Girl  Low Mcap AuditedTeam DoxxedLiquidityOn Stage            ,2022-12-14 11:17:00+00:00,0.44294667
413,RT : This is Classic Messi isnt it? Argentina vs Croatia with Peter Drury and Alan Smith   ,2022-12-14 11:16:52+00:00,0.99849916
414,This is Classic Messi isnt it? Argentina vs Croatia with Peter Drury and Alan Smith         ,2022-12-14 11:16:20+00:00,0.999228
415,"RT : If Messi and Argentina wins the Two lucky winners will get $2000 in CashApp, USDT or  To qualify just",2022-12-14 11:16:13+00:00,0.9853607
416,"RT : If Messi and Argentina wins the Two lucky winners will get $2000 in CashApp, USDT or  To qualify just",2022-12-14 11:15:13+00:00,0.9853607
417,RT : This is how messi carrying his national team in every single tournament     ,2022-12-14 11:15:05+00:00,0.449178
418,"RT : If Messi and Argentina wins the Two lucky winners will get $2000 in CashApp, USDT or  To qualify just",2022-12-14 11:15:05+00:00,0.9853607
419,"RT : If Messi and Argentina wins the Two lucky winners will get $2000 in CashApp, USDT or  To qualify just",2022-12-14 11:14:39+00:00,0.9853607
420,"RT : I'm not an  fan, but i too  This time  for  I wish to see the final btw  &amp;  and #",2022-12-14 11:13:12+00:00,0.49956912
421,"This is Messi's last World Cup and he is playing like that, says Wayne Rooney              ",2022-12-14 11:12:45+00:00,0.01093167
422,&gt;&gt;  Impresses In  Semi-Final While  Remains Benched.    ,2022-12-14 11:12:34+00:00,0.99536836
423,"The biggest cheater, liar and faker of this  ....FUCK YOU  i hope you will lose big time...you not deserve to win anything at all you wanker..       ",2022-12-14 11:12:27+00:00,0.49507943
424,RT : GIVEAWAY ALERTWho will join  in the final?  VS  Follow  Like &amp; RT Comment ,2022-12-14 11:12:15+00:00,0.99987185
425,RT : Can't wait seeing Lio Messi fighting and lifting his last and only one World CupVyume vyumye ,2022-12-14 11:12:10+00:00,0.110160336
426,"RT : If Messi and Argentina wins the Two lucky winners will get $2000 in CashApp, USDT or  To qualify just",2022-12-14 11:11:59+00:00,0.9853607
427,RT : How to win  Follow our account   Retweet this post and tag 3 friends in the comments Set your acco,2022-12-14 11:11:55+00:00,0.9998852
428,RT : Buenos Aires after Argentina made it to the Finals     ,2022-12-14 11:09:54+00:00,0.9944173
429,RT : Majestic  was a treat to watch.  produced its best performance to reach the  final on 18th,2022-12-14 11:09:40+00:00,0.99988306
430,"RT : Winner Takes AllThe most crowded community will share a  of 15,000,000 $SHIB Rules:- Comment the team you",2022-12-14 11:09:40+00:00,0.636587
431,RT : How to win  Follow our account   Retweet this post and tag 3 friends in the comments Set your acco,2022-12-14 11:06:04+00:00,0.9998852
432,Who becomes the champion of the   2022?Which team do you support?        ,2022-12-14 11:05:18+00:00,0.9990689
433,"Messi Magic! Visit AchchaArtist Shop at Etsy and buy the Soccer Stickers today! Show your support to Messi and Argentina! This is Messi's last World Cup! , ,, ,, ",2022-12-14 11:04:07+00:00,0.025727428
434,RT : Congratulations  on reaching the final of   ,2022-12-14 11:01:37+00:00,0.99997294
435,RT : Congratulations  on reaching the final of   ,2022-12-14 11:01:37+00:00,0.99997294
436,"RT : Winner Takes AllThe most crowded community will share a  of 15,000,000 $SHIB Rules:- Comment the team you",2022-12-14 12:59:39+00:00,0.636587
437,What a fantastic Innovation!         ,2022-12-14 12:59:04+00:00,0.99694115
438,"RT : Winner Takes AllThe most crowded community will share a  of 15,000,000 $SHIB Rules:- Comment the team you",2022-12-14 12:59:01+00:00,0.636587
439,Your Favourite Player?           ,2022-12-14 12:55:00+00:00,0.99202174
440,"RT : Winner Takes AllThe most crowded community will share a  of 15,000,000 $SHIB Rules:- Comment the team you",2022-12-14 12:54:24+00:00,0.636587
441,Do you think Morocco will become the first African team to ever win the World Cup or will France become the first country to retain the World Cup title in 60 years?         ,2022-12-14 12:53:39+00:00,0.6129871
442,"   The project is the best.   All the completes wark.DONE ,, ",2022-12-14 12:53:02+00:00,0.9949014
443,"RT : Winner Takes AllThe most crowded community will share a  of 15,000,000 $SHIB Rules:- Comment the team you",2022-12-14 12:52:59+00:00,0.636587
444,"The project is the best.   All the completes wark.DONE ,,  ",2022-12-14 12:52:57+00:00,0.9949014
445,"Football fans worldwide are divided on the question of fairness of referee's decision to award penalty to , which gave the side a lead in the  semifinal against .Today's Explainer on on this  ",2022-12-14 12:52:35+00:00,0.1191896
446,RT : Lovely to see Dickie wearing the  t-shirt we gave him on our last visit to the .Gran promotor de lo,2022-12-14 12:51:30+00:00,0.99663794
447,"On Sunday, Lionel  and  will play for the  title. Messi will encounter an unprecedented circumstance: No legend at his level played for the most coveted trophy so late in a career. Can you imagine what that will be like?",2022-12-14 12:51:26+00:00,0.017862922
448,   Argentina coach Lionel Scaloni admitted it was difficult not to get carried away after his side beat Croatia in Tuesday's World Cup semi-final but called on his side to quickly gather their focus for the final.,2022-12-14 12:51:00+00:00,0.8099594
449,Argentina and Morocco are the true dreamers of the  and they both deserve a spot in the finals.  ,2022-12-14 12:50:13+00:00,0.9983146
450,"RT : Winner Takes AllThe most crowded community will share a  of 15,000,000 $SHIB Rules:- Comment the team you",2022-12-14 12:49:26+00:00,0.636587
451,"RT : Winner Takes AllThe most crowded community will share a  of 15,000,000 $SHIB Rules:- Comment the team you",2022-12-14 12:47:03+00:00,0.636587
452,"RT : Messi, History maker   ",2022-12-14 12:45:49+00:00,0.99992335
453,RT : The way to my heart is through my Best of luck to  today! Regardless of what happens in ,2022-12-14 12:44:51+00:00,0.97569036
454,"RT : Winner Takes AllThe most crowded community will share a  of 15,000,000 $SHIB Rules:- Comment the team you",2022-12-14 12:43:55+00:00,0.636587
455,Italian and Spanish descendants dissing African descendants for representing their new homelands.     ,2022-12-14 12:42:17+00:00,0.18989055
456, fans celebrate in  after qualifying for the  final  ,2022-12-14 12:39:44+00:00,0.9777789
457,"RT : Winner Takes AllThe most crowded community will share a  of 15,000,000 $SHIB Rules:- Comment the team you",2022-12-14 12:39:26+00:00,0.636587
458,"RT : Winner Takes AllThe most crowded community will share a  of 15,000,000 $SHIB Rules:- Comment the team you",2022-12-14 12:33:27+00:00,0.636587
459,"RT : Winner Takes AllThe most crowded community will share a  of 15,000,000 $SHIB Rules:- Comment the team you",2022-12-14 12:32:38+00:00,0.636587
460,RT : Julian Alvarez 7th international goal against          https:/,2022-12-14 12:32:05+00:00,0.402232
461,RT : Julian Alvarez 6th international goal against          https:/,2022-12-14 12:32:03+00:00,0.45082632
462,RT : Julian Alvarez 5th international goal against          https:/,2022-12-14 12:31:58+00:00,0.847227
463,RT : Julian Alvarez 3rd international goal against         ,2022-12-14 12:31:50+00:00,0.98247015
464,RT : Julian Alvarez second international goal against       ,2022-12-14 12:31:46+00:00,0.99406475
465,"Lionel Messi Rocking his last !Lionel Messi has confirmed  final will be his last game! Argentina once again in  IS JUST ONE WIN AWAY FROM  What do you think, who'll win the ?Tell us in comnts ",2022-12-14 12:31:19+00:00,0.17209418
466,RT : Congrats  for officially being one of the  finalists! ,2022-12-14 12:31:08+00:00,0.9999603
467,"RT : The   is coming to an end, Come together to predict these four teams, Which two will enter the final?",2022-12-14 12:31:02+00:00,0.54525703
468,RT : This is Classic Messi isnt it? Argentina vs Croatia with Peter Drury and Alan Smith   ,2022-12-14 12:30:20+00:00,0.99849916
469,Three teams are left in the race to lift the trophy at the . Who is your pick now?         ,2022-12-14 12:29:23+00:00,0.89506775
470,"There you go guys, it's all been decided to make Messi win a World Cup.WC is becoming as credible as WWE           ",2022-12-14 12:28:45+00:00,0.18359669
471,"RT : Winner Takes AllThe most crowded community will share a  of 15,000,000 $SHIB Rules:- Comment the team you",2022-12-14 12:28:17+00:00,0.636587
472,"RT : Winner Takes AllThe most crowded community will share a  of 15,000,000 $SHIB Rules:- Comment the team you",2022-12-14 12:27:44+00:00,0.636587
473,Which one you want to see in finals.?          ,2022-12-14 12:26:19+00:00,0.9508803
474,"  Comment the team you loved below: , , ,  + - Follow  &amp;   ",2022-12-14 12:25:04+00:00,0.9985447
475,RT : There is still time to make your last prediction! we feel generous so don't miss out!   ,2022-12-14 12:23:40+00:00,0.99985206
476,"RT : If Messi and Argentina wins the Two lucky winners will get $2000 in CashApp, USDT or  To qualify just",2022-12-14 12:21:45+00:00,0.9853607
477,"RT : Winner Takes AllThe most crowded community will share a  of 15,000,000 $SHIB Rules:- Comment the team you",2022-12-14 12:19:47+00:00,0.636587
478,"RT : Winner Takes AllThe most crowded community will share a  of 15,000,000 $SHIB Rules:- Comment the team you",2022-12-14 12:17:57+00:00,0.636587
479,RT : How to win  Follow our account  Retweet this post and tag 3 friends in the comments Set your accou,2022-12-14 12:17:42+00:00,0.9999176
480,"Flirting 101, come and learn     ",2022-12-14 12:17:06+00:00,0.99883646
481,"RT : Winner Takes AllThe most crowded community will share a  of 15,000,000 $SHIB Rules:- Comment the team you",2022-12-14 12:15:47+00:00,0.636587
482,"RT : The   is coming to an end, Come together to predict these four teams, Which two will enter the final?",2022-12-14 12:14:40+00:00,0.54525703
483,"RT : Winner Takes AllThe most crowded community will share a  of 15,000,000 $SHIB Rules:- Comment the team you",2022-12-14 12:14:35+00:00,0.636587
484,RT : FIFA WORLD CUP 2022 UPDATE Lives Scores Argentina  vs Croatia 2 - 0 Half Time...  ,2022-12-14 12:14:30+00:00,0.9911931
485,RT : FIFA WORLD CUP 2022 UPDATE Lives Scores Argentina  vs Croatia 2 - 0 Half Time...  ,2022-12-14 12:14:22+00:00,0.9911931
486,"RT : Winner Takes AllThe most crowded community will share a  of 15,000,000 $SHIB Rules:- Comment the team you",2022-12-14 12:14:00+00:00,0.636587
487,"RT : Winner Takes AllThe most crowded community will share a  of 15,000,000 $SHIB Rules:- Comment the team you",2022-12-14 12:13:22+00:00,0.636587
488,"RT : Winner Takes AllThe most crowded community will share a  of 15,000,000 $SHIB Rules:- Comment the team you",2022-12-14 12:13:11+00:00,0.636587
489,RT : GIVEAWAY ALERTWho will join  in the final?  VS  Follow  Like &amp; RT Comment ,2022-12-14 12:09:49+00:00,0.99987185
490,RT :  missed the plot by assigning  to mark  that opened floodgates.  should've been the man ass,2022-12-14 12:09:22+00:00,0.4075022
491,"RT : If Messi and Argentina wins the Two lucky winners will get $2000 in CashApp, USDT or  To qualify just",2022-12-14 12:08:52+00:00,0.9853607
492,RT : The way to my heart is through my Best of luck to  today! Regardless of what happens in ,2022-12-14 12:08:11+00:00,0.97569036
493,"RT : Winner Takes AllThe most crowded community will share a  of 15,000,000 $SHIB Rules:- Comment the team you",2022-12-14 12:07:57+00:00,0.636587
494,Boca Juniors Subbuteo Art T-shirt              ,2022-12-14 12:06:00+00:00,0.9861513
495,"The two-times world champions, backed by their passionate, singing followers at the Lusail Stadium, produced their best display of the tournament.   ",2022-12-14 12:05:45+00:00,0.99964
496,"RT : Winner Takes AllThe most crowded community will share a  of 15,000,000 $SHIB Rules:- Comment the team you",2022-12-14 12:05:32+00:00,0.636587
497,"RT : If Messi and Argentina wins the Two lucky winners will get $2000 in CashApp, USDT or  To qualify just",2022-12-14 12:04:46+00:00,0.9853607
498,"RT : Winner Takes AllThe most crowded community will share a  of 15,000,000 $SHIB Rules:- Comment the team you",2022-12-14 12:03:48+00:00,0.636587
499,"RT : Winner Takes AllThe most crowded community will share a  of 15,000,000 $SHIB Rules:- Comment the team you",2022-12-14 12:03:29+00:00,0.636587
500,"Lovely to see Dickie wearing the  t-shirt we gave him on our last visit to the .Gran promotor de los  en  y todo un caballero.Buena suerte, , en la final  y feliz 100 aniversario al hurling club!! ",2022-12-14 12:00:44+00:00,0.9991726
501,"For all you soccer fans, especially those hoping Argentina goes all the way, truly show your support - and BE SUPPORTED - with these fantastic Step One jocks! FRANCE still available too!",2022-12-14 12:00:37+00:00,0.9987305
502,"Stadio Olimpico, Rome - Site of the 1990 World Cup Final match between Argentina and West Germany                    ",2022-12-14 12:00:15+00:00,0.9989759
503,"RT : Winner Takes AllThe most crowded community will share a  of 15,000,000 $SHIB Rules:- Comment the team you",2022-12-14 13:58:10+00:00,0.636587
504,"RT : Winner Takes AllThe most crowded community will share a  of 15,000,000 $SHIB Rules:- Comment the team you",2022-12-14 13:58:02+00:00,0.636587
505,"RT : Winner Takes AllThe most crowded community will share a  of 15,000,000 $SHIB Rules:- Comment the team you",2022-12-14 13:54:37+00:00,0.636587
506,"Lionel Messi became the first Argentina to score in 3 different playoff matches of the same World Cup. Until 2022, he had no goals at all at this stage of the tournament     ",2022-12-14 13:51:00+00:00,0.16113207
507,"RT : Winner Takes AllThe most crowded community will share a  of 15,000,000 $SHIB Rules:- Comment the team you",2022-12-14 13:50:47+00:00,0.636587
508,RT : Will  join  in the Finals of  or will  spring another surprise?Who are you roo,2022-12-14 13:50:28+00:00,0.9976107
509,Everyone saying that the World Cup is rigged for Argentina to win it . So all the other teams they play are deliberately losing for Argentina? Take your Ls quietly!  ,2022-12-14 13:50:27+00:00,0.084962524
510,"RT : Meanwhile, in Buenos Aires     ",2022-12-14 13:50:01+00:00,0.99764204
511,"RT : Winner Takes AllThe most crowded community will share a  of 15,000,000 $SHIB Rules:- Comment the team you",2022-12-14 13:49:49+00:00,0.636587
512,"RT : Meanwhile, in Buenos Aires     ",2022-12-14 13:49:49+00:00,0.99764204
513,"RT : Winner Takes AllThe most crowded community will share a  of 15,000,000 $SHIB Rules:- Comment the team you",2022-12-14 13:48:32+00:00,0.636587
514,"RT : Winner Takes AllThe most crowded community will share a  of 15,000,000 $SHIB Rules:- Comment the team you",2022-12-14 13:48:25+00:00,0.636587
515,"RT : Winner Takes AllThe most crowded community will share a  of 15,000,000 $SHIB Rules:- Comment the team you",2022-12-14 13:47:39+00:00,0.636587
516,"RT : Winner Takes AllThe most crowded community will share a  of 15,000,000 $SHIB Rules:- Comment the team you",2022-12-14 13:44:47+00:00,0.636587
517,"Lionel Messi and Argentina fly past Croatia, as they secure their place in the final! Can Messi bring it home?    ",2022-12-14 13:44:41+00:00,0.7910108
518,"RT : Winner Takes AllThe most crowded community will share a  of 15,000,000 $SHIB Rules:- Comment the team you",2022-12-14 13:43:06+00:00,0.636587
519,"RT : On Sunday, Lionel  and  will play for the  title. Messi will encounter an unprecedented circumst",2022-12-14 13:40:51+00:00,0.98362285
520,RT : You all were saying what.. About my Goat again The greatest to ever touch the ballThe damn Goat,2022-12-14 13:40:38+00:00,0.99903715
521,RT : Majestic  was a treat to watch.  produced its best performance to reach the  final on 18th,2022-12-14 13:40:11+00:00,0.99988306
522,"RT : Winner Takes AllThe most crowded community will share a  of 15,000,000 $SHIB Rules:- Comment the team you",2022-12-14 13:40:06+00:00,0.636587
523, deserves World Cup glory!   ,2022-12-14 13:38:48+00:00,0.99991214
524,"RT : Winner Takes AllThe most crowded community will share a  of 15,000,000 $SHIB Rules:- Comment the team you",2022-12-14 13:38:31+00:00,0.636587
525,"RT : If Messi and Argentina wins the Two lucky winners will get $2000 in CashApp, USDT or  To qualify just",2022-12-14 13:38:21+00:00,0.9853607
526,"As a Real Madrid fan, I have always loved Ronaldo and also admired his determination, but if you think Ronaldo is a better player than , then with all respect to you I would say you don't understand football.  ",2022-12-14 13:33:54+00:00,0.895383
527,"Argentina really taking a game of football far too seriously. Then again, there's not much else going on to be cheerful about I guess    ",2022-12-14 13:32:37+00:00,0.33348635
528,"RT : Winner Takes AllThe most crowded community will share a  of 15,000,000 $SHIB Rules:- Comment the team you",2022-12-14 13:32:07+00:00,0.636587
529,SEMI FINALS FRANCE  vs MOROCCO Who will be in the finals with ?              ,2022-12-14 13:31:56+00:00,0.9688835
530,"RT :  defeated  by 3-0,advanced to the World Cup final.  #",2022-12-14 13:31:48+00:00,0.9593413
531,Thousands flood Buenos Aires streets to celebrate Argentina going through to the World Cup final   ,2022-12-14 13:31:00+00:00,0.015622106
532,"RT : Winner Takes AllThe most crowded community will share a  of 15,000,000 $SHIB Rules:- Comment the team you",2022-12-14 13:30:08+00:00,0.636587
533,"Win or lose, this is it for Messi in an Argentina shirt, so enjoy it while you can.      ",2022-12-14 13:30:07+00:00,0.99629885
534,Trans:  is a fan of  from BLACKPINK.                          ,2022-12-14 13:29:40+00:00,0.9997118
535,RT :  Congratulations Argentina!     ,2022-12-14 13:29:07+00:00,0.9999708
536,RT : Lionel Messi Rocking his last !Lionel Messi has confirmed  final will be his last game! Arg,2022-12-14 13:27:39+00:00,0.03789079
537,"RT : Winner Takes AllThe most crowded community will share a  of 15,000,000 $SHIB Rules:- Comment the team you",2022-12-14 13:26:13+00:00,0.636587
538,RT : Congratulations Argentina!!!France or Morocco?  ,2022-12-14 13:23:20+00:00,0.9998468
539,"RT : Winner Takes AllThe most crowded community will share a  of 15,000,000 $SHIB Rules:- Comment the team you",2022-12-14 13:21:46+00:00,0.636587
540,Poll of the Day:Who is the oldest player ever to score a Football World Cup goal?                    ,2022-12-14 13:20:29+00:00,0.9298052
541,RT :  Congratulations Argentina!     ,2022-12-14 13:20:03+00:00,0.9999708
542, here &amp; now  vibes galore ,2022-12-14 13:19:53+00:00,0.9789217
543, Congratulations Argentina!     ,2022-12-14 13:19:00+00:00,0.9999629
544,"RT : Meanwhile, in Buenos Aires     ",2022-12-14 13:18:49+00:00,0.99764204
545,"RT : Winner Takes AllThe most crowded community will share a  of 15,000,000 $SHIB Rules:- Comment the team you",2022-12-14 13:18:25+00:00,0.636587
546,"RT : Winner Takes AllThe most crowded community will share a  of 15,000,000 $SHIB Rules:- Comment the team you",2022-12-14 13:17:47+00:00,0.636587
547,Boca Juniors Diego Maradona Iconic Legend Long-sleeved T-shirt               ,2022-12-14 13:17:00+00:00,0.9829085
548, Kudos to !I'll continue to support them and make money off of it!Place your bets now at The most beneficial betting platform with users globally for the outcome of a hot topics!   ,2022-12-14 13:16:01+00:00,0.9999156
549,"RT : Winner Takes AllThe most crowded community will share a  of 15,000,000 $SHIB Rules:- Comment the team you",2022-12-14 13:15:36+00:00,0.636587
550,"RT : Winner Takes AllThe most crowded community will share a  of 15,000,000 $SHIB Rules:- Comment the team you",2022-12-14 13:15:21+00:00,0.636587
551,"RT : Winner Takes AllThe most crowded community will share a  of 15,000,000 $SHIB Rules:- Comment the team you",2022-12-14 13:13:49+00:00,0.636587
552," Platforms for  betting are really exciting. You should see  has to offer, !!Learn more here   ",2022-12-14 13:11:53+00:00,0.99996424
553,"RT : Winner Takes AllThe most crowded community will share a  of 15,000,000 $SHIB Rules:- Comment the team you",2022-12-14 13:11:44+00:00,0.636587
554,"We provide translation services from Arabic  English for those working in the fields of journalism, international affairs, humanitarian, economic, political, technical and scientific...           ",2022-12-14 13:10:40+00:00,0.997292
555,"   Lionel Messi will definitely be the golden ball .  will be the World Cup champion, I believe. So now I buy some $ARG so that when  wins.  Let's buy some $ARG on  now.",2022-12-14 13:10:09+00:00,0.9889247
556,RT : Which team will win the World Cup?.     ,2022-12-14 13:09:58+00:00,0.81991637
557,"The assist and goal that sent  to the  Final. If Messi can finally get the World Cup title, should he be considered the greatest  ever?  ",2022-12-14 13:09:08+00:00,0.99947923
558,I am definitely rooting for  in the  finals. ,2022-12-14 13:09:08+00:00,0.9979943
559,"RT : Winner Takes AllThe most crowded community will share a  of 15,000,000 $SHIB Rules:- Comment the team you",2022-12-14 13:09:07+00:00,0.636587
560,Boca Juniors Diego Maradona Iconic Legend T-shirt Blue               ,2022-12-14 13:08:00+00:00,0.9771547
561,"RT : Winner Takes AllThe most crowded community will share a  of 15,000,000 $SHIB Rules:- Comment the team you",2022-12-14 13:07:10+00:00,0.636587
562,Teams with the most minutes played in this World Cup    ,2022-12-14 13:07:00+00:00,0.06508058
563,Greatness.             ,2022-12-14 13:06:47+00:00,0.9865807
564,"RT : Winner Takes AllThe most crowded community will share a  of 15,000,000 $SHIB Rules:- Comment the team you",2022-12-14 13:06:46+00:00,0.636587
565, DONE PLEASEEE CHOOSE ME  $BNB  ,2022-12-14 13:06:41+00:00,0.80768776
566,"RT : Winner Takes AllThe most crowded community will share a  of 15,000,000 $SHIB Rules:- Comment the team you",2022-12-14 13:04:54+00:00,0.636587
567,   4ever and ever  LFG ! $SHIB army  ,2022-12-14 13:04:51+00:00,0.9906584
568,"RT : Winner Takes AllThe most crowded community will share a  of 15,000,000 $SHIB Rules:- Comment the team you",2022-12-14 13:04:43+00:00,0.636587
569,"RT : On Sunday, Lionel  and  will play for the  title. Messi will encounter an unprecedented circumst",2022-12-14 13:04:37+00:00,0.98362285
570,"RT : Messi, History maker   ",2022-12-14 13:04:00+00:00,0.99992335
571,"RT : If Messi and Argentina wins the Two lucky winners will get $2000 in CashApp, USDT or  To qualify just",2022-12-14 13:03:27+00:00,0.9853607
572,"RT : On Sunday, Lionel  and  will play for the  title. Messi will encounter an unprecedented circumst",2022-12-14 13:03:08+00:00,0.98362285
573,RT : Ready for next  match?Write below your prediction Receive an exclusive photo DM if you're right ,2022-12-14 13:02:59+00:00,0.99985015
574,"RT : Winner Takes AllThe most crowded community will share a  of 15,000,000 $SHIB Rules:- Comment the team you",2022-12-14 13:02:27+00:00,0.636587
575,RT : GIVEAWAY: 3 $BNB for 3 random winners who guess the right champion of . Complete these tasks to be qualified:1.,2022-12-14 13:01:26+00:00,0.9997731
576,Video Messi incredible Awesome Bravo    ,2022-12-14 13:00:59+00:00,0.99993396
577,"RT : Messi, History maker   ",2022-12-14 13:00:51+00:00,0.99992335
578,Argentina 3-0 Croatia : Argentina cruise to finals with spectacular show             ,2022-12-14 13:00:39+00:00,0.88780427
579,"Our Managing Director and Diego Maradona share some familiarities. He is handsome on and off the job, respected by peers and colleagues, and the most diligent in their respective fields.       ",2022-12-14 13:00:23+00:00,0.99985826
580,"RT : Winner Takes AllThe most crowded community will share a  of 15,000,000 $SHIB Rules:- Comment the team you",2022-12-14 13:00:13+00:00,0.636587
581,"RT : Winner Takes AllThe most crowded community will share a  of 15,000,000 $SHIB Rules:- Comment the team you",2022-12-14 14:59:21+00:00,0.636587
582,RT : This is Classic Messi isnt it? Argentina vs Croatia with Peter Drury and Alan Smith   ,2022-12-14 14:57:09+00:00,0.99849916
583,"  Lionel Messi will definitely be the golden ball . will be the World Cup champion, I believe. So now I buy some $ARG so that when  wins it will have a 5x chance",2022-12-14 14:57:07+00:00,0.9808044
584,"Cesar , Argentina's winning manager in  was youngest coach of that . Lionel ,  's current manager is the youngest of   pls correct me     ",2022-12-14 14:55:00+00:00,0.1999193
